ApplicationDate,Description,Documents,Documents_OLD,FinalPermitIssuanceDate,PermitStatus,Published,created_by,id,id_qaqc,modified_by,nsr_per_id,xata,ResearchNotes,DateLastChecked,DeadlinetoBeginConstruction,DraftPermitIssuanceDate,LastDaytoComment,Facility-widePTECO,Facility-widePTECO2e,Facility-widePTEHAPs,Facility-widePTENOx,Facility-widePTEPM25,Facility-widePTESO2,Facility-widePTEVOCs
2017-01-11T00:00:00Z,Permit authorizing initial construction of the Annova LNG Terminal.,"[{'id': '2sgcnqa0mh6pfd0am7cfiq4p7c', 'name': 'TCEQ Permit no. 144829_Final_Issued 4.16.2020.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 938601, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/rtqpavi5dd1sbb9k78j68vajek'}, {'id': '7ajnmfcmat7kpbsv0h3sjiqqdc', 'name': 'TCEQ Permit no. 144829_Technical Review.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 221865, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/q08lnh6c8p6hl0fa2pf9cevu9c'}]","{'name': None, 'file_name': 'TCEQ Permit no. 144829_Final_Issued 4.16.2020.pdf', 'url': 'https://api.oilandgaswatch.org/d/2e/4b/2e4b9c835a38457eafcdafdf44649349.1641342314.pdf'}, {'name': None, 'file_name': 'TCEQ Permit no. 144829_Technical Review.pdf', 'url': 'https://api.oilandgaswatch.org/d/dd/e2/dde2ce04ab914bd786060aaa4e857a4a.1641342312.pdf'}",2020-04-16T00:00:00Z,Final Issued,True,EIP Test Account,1599,1599,Alexandra Shaykevich,144829,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:11.91709Z', 'version': 9}","144829 (issued 4/16/2020) -- Criteria emissions are taken from TCEQ Permit no. 144829; GHGs from FERC EIS; cancelled on 3/23/2021; anticipated in-service date = 2025

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=604552092017013&re_id=599552092017013&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=PERMIT -- ",,,,,,,,,,,
2020-04-16T00:00:00Z,Permit authorizing initial construction of the Turkey Creek Compressor Station.,"[{'id': '6jlb74321923p33keks7tb9di0', 'name': '2020.4.16_ANR Pipeline Turkey Creek Compressor_Permit Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 15617185, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/jqjn0560757nv8u89s4l922l80'}, {'id': '5j9debmpip1hj47rfq5jr76fu4', 'name': '2020.7.28_ANR Pipeline Turkey Creek Compressor_Final Permit No. 0920-00182-00.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 5808667, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/qe97m7tje129tddme19koa3bcc'}]","{'name': None, 'file_name': '2020.4.16_ANR Pipeline Turkey Creek Compressor_Permit Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/b1/c5/b1c58f743578432a8c8193a740c1d831.1640572506.pdf'}, {'name': None, 'file_name': '2020.7.28_ANR Pipeline Turkey Creek Compressor_Final Permit No. 0920-00182-00.pdf', 'url': 'https://api.oilandgaswatch.org/d/98/9e/989ea4b406fd4725ade8324a1c4e77de.1640572502.pdf'}",2020-07-28T00:00:00Z,Final Issued,True,EIP Test Account,1601,1601,Alexandra Shaykevich,0920-00182-00,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:12.023693Z', 'version': 9}","Permit No. 0920-00182-00 (issued 7/28/2020) - deadline to construct = -- Criteria emissions taken from final permit (0920-00182-00), page 3. GHGs taken from permit application, page 8. -- ",,,,,,,,,,,
2018-11-05T00:00:00Z,"The Virginia Department of Environmental Quality denied this permit application to construct the Lambert Compressor Station on December 3, 2021, citing environmental justice concerns.","[{'id': 'ruenh23hpp2gpcjbp4s0js26ug', 'name': '2020.12.16_Mountain Valley Pipeline - Lambert Compressor_Draft Permit No. 21652.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 316680, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/i7g8mrsufd4574e573q627j0tc'}, {'id': 'hnb8l0fgs10ub2g5n8m8g5i5ho', 'name': '2021.12.3_Mountain Valley Pipeline - Lambert Compressor_VA DEQ Final Decision Denying Permit No. 21652.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 75434, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/27mieohmn9651aclc00l8nlack'}]","{'name': None, 'file_name': '2021.12.3_Mountain Valley Pipeline - Lambert Compressor_VA DEQ Final Decision Denying Permit No. 21652.pdf', 'url': 'https://api.oilandgaswatch.org/d/68/74/6874dff4e8dd49a7a80cc55cc8a85814.1639599806.pdf'}, {'name': None, 'file_name': '2020.12.16_Mountain Valley Pipeline - Lambert Compressor_Draft Permit No. 21652.pdf', 'url': 'https://api.oilandgaswatch.org/d/06/8f/068f29415e144253868e194beed8c54a.1639599531.pdf'}",,Denied,True,EIP Test Account,1602,1602,Alexandra Shaykevich,21652,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:12.136318Z', 'version': 9}",,,,2020-12-16T00:00:00Z,2021-03-10T00:00:00Z,,,,,,,
2019-10-16T00:00:00Z,Permit authorizing initial construction of the Mermentau Compressor Station.,"[{'id': 'kpaibh1p7h4dj47b12aeap9fb0', 'name': '2019.10.16 ANR Pipeline Mermentau Compressor Station_Initial Permit Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 29461923, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/66fahf9du55ih5ktr7992in3b0'}, {'id': 'rkaja64jv91lt0qr3gnln97jeo', 'name': '2020.6.9_ANR Pipeline Mermentau Compressor_Final Permit No. 1360-00607-V0.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 7987715, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/mscrnrrdol77p4oeedk2dgueqk'}]","{'name': None, 'file_name': '2020.6.9_ANR Pipeline Mermentau Compressor_Final Permit No. 1360-00607-V0.pdf', 'url': 'https://api.oilandgaswatch.org/d/29/b8/29b8711117914febb7bc74be9e5c593a.1640612004.pdf'}, {'name': None, 'file_name': '2019.10.16 ANR Pipeline Mermentau Compressor Station_Initial Permit Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/3a/95/3a953f544b2a49f2b41e843668477e4d.1640612006.pdf'}",2020-06-09T00:00:00Z,Final Issued,True,EIP Test Account,1605,1605,Alexandra Shaykevich,1360-00707-V0,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:12.249669Z', 'version': 9}","1360-00707-V0 (issued 6/9/2020), FERC Docket No. CP20-8 -- GHGs are from permit application. Criteria pollutants are from draft permit. -- ",,,,,,,,,,,
2020-07-31T00:00:00Z,This permit authorizes a compressor replacement project at Celestine Station.,"[{'id': 'kh28att34t3mv9i5hjtignlnvo', 'name': '2021.3.15_Celestine Station_Final Permit No. 037-43179-00031.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1996091, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/2bcjrudv3h5cf7sbcs8rrmig7c'}]","{'name': None, 'file_name': '2021.3.15_Celestine Station_Final Permit No. 037-43179-00031.pdf', 'url': 'https://api.oilandgaswatch.org/d/41/07/4107674d8ac54580820c2fd909986c1a.1687956235.pdf'}",2021-03-15T00:00:00Z,Final Issued,True,EIP Test Account,1606,1606,Alexandra Shaykevich,037-43099-00031,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:12.378808Z', 'version': 8}","037-43099-00031 (issued 2/25/2021) -- Emissions taken from technical support document, pg. 86 of public notice package (Project Emissions Increase) -- ",,,,,,,,,,,
2020-09-22T00:00:00Z,"Permit authorizing initial construction of the Golden Meadow Compressor Station. The Louisiana Department of Environmental Quality issued a two-year extension on February 15, 2023, giving the company until March 31, 2025 to start building the new compressor.","[{'id': '6lmbjn1bhl3pf2ru2kue49b6qs', 'name': '2020.9.22_Golden Meadow CS_Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 19354102, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/vtbi17gbbt4ktbfo6jdsac65ng'}, {'id': 'p74u5a30fl669b4qufvj638d4g', 'name': '2021.3.31_Golden Meadow CS_Final Permit No. 1560-00333-00.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 5341010, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/sclo0842i563p1pekqt46lupts'}, {'id': 'l1njdhj2f50bh9q0b97omsikuk', 'name': '2023.1.17_Golden Meadow CS_Extension Request.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1532414, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/bghrs204ch46b5gngo1fon4b1g'}, {'id': 'kmdnuo6f0t3kfbdpqf2d34i5f0', 'name': '2023.2.15_Golden Meadow CS_Extension Approval.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 759841, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/c7c8iiseeh5776q6avi2usokeo'}]","{'name': None, 'file_name': '2021.3.31_Golden Meadow CS_Final Permit No. 1560-00333-00.pdf', 'url': 'https://api.oilandgaswatch.org/d/07/63/0763686d045c4155b1dff61669fbc0c4.1638220759.pdf'}, {'name': None, 'file_name': '2020.9.22_Golden Meadow CS_Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/c8/d7/c8d7c41fa87346ec9a56033fe4c0abea.1640716917.pdf'}, {'name': None, 'file_name': '2023.2.15_Golden Meadow CS_Extension Approval.pdf', 'url': 'https://api.oilandgaswatch.org/d/bd/15/bd154d77e6174a5fa1ea0094aec3855a.1686169786.pdf'}, {'name': None, 'file_name': '2023.1.17_Golden Meadow CS_Extension Request.pdf', 'url': 'https://api.oilandgaswatch.org/d/4f/75/4f75bd84b95b4625b44286051fd7749a.1686169787.pdf'}",2021-03-31T00:00:00Z,Final Issued,True,EIP Test Account,1608,1608,Alexandra Shaykevich,1560-00333-00,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:12.48706Z', 'version': 11}","1560-00333-00 (issued 3/31/2021), FERC Docket No. CP20-527 -- GHGs taken from permit application, page 9. Criteria from final permit. Construction expected to commence 1/2022, completed 1/2023 (app, pg 6).

AS 10/5/22: expiration date updated. Minor sources in LA have 2 years after issuance of the permit to begin construction. LAC 33:III:537 General Condition IV -- ",2023-06-07T00:00:00Z,2025-03-31T00:00:00Z,,,,,,,,,
2020-09-22T00:00:00Z,"Permit authorizing initial construction of the Centerville Compressor Station. The Louisiana Department of Environmental Quality issued a two-year extension on February 15, 2023, giving the company until March 31, 2025 to start building the new compressor.","[{'id': 'ggbtb0fdoh3l703lmpktnv9nq8', 'name': '2020.9.22_Centerville CS_Initial Permit Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 20518122, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/ukg5d8opp932h8sleah56knv7k'}, {'id': 'p5usndk60568p45oj94he8q8so', 'name': '2021.3.31_Centerville CS_Final Permit No. 2660-00333-00.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 5343246, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/bijdv9nfkp23970i60alc40jlo'}, {'id': 'feb1j4po3l4f18sgcngekmppe4', 'name': '2023.01.17 Centerville CS_Extension Request.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1642267, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/jv9ttdttat12933a0o8q75vobc'}, {'id': 'sr6bklhonp1kf254daq12cu9q4', 'name': '2023.02.15 Centerville CS_Extension Approval.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 757926, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/ohts13ue253irc23n93sbgnlcg'}]","{'name': None, 'file_name': '2021.3.31_Centerville CS_Final Permit No. 2660-00333-00.pdf', 'url': 'https://api.oilandgaswatch.org/d/71/d5/71d5e088d1a346f28ef43d8e2bc4677d.1638220618.pdf'}, {'name': None, 'file_name': '2020.9.22_Centerville CS_Initial Permit Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/07/0a/070a4889d7cf484db146f0495664f59e.1640717264.pdf'}, {'name': None, 'file_name': '2023.02.15 Centerville CS_Extension Approval.pdf', 'url': 'https://api.oilandgaswatch.org/d/7f/00/7f00bc623fc04f9595c87479a479a77f.1686170198.pdf'}, {'name': None, 'file_name': '2023.01.17 Centerville CS_Extension Request.pdf', 'url': 'https://api.oilandgaswatch.org/d/1b/3c/1b3ca7d86e0f41729debdbee49ed0839.1686170199.pdf'}",2021-03-31T00:00:00Z,Final Issued,True,EIP Test Account,1609,1609,Alexandra Shaykevich,2660-00333-00,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:12.603823Z', 'version': 11}","2660-00333-00 (issued 3/31/2021), FERC Docket No. CP20-527 -- GHGs taken from permit application, page 9. Criteria from final permit. Construction expected to commence 1/2022, completed 1/2023 (app, pg 6).

AS 10/5/22: expiration date updated. Minor sources in LA have 2 years after issuance of the permit to begin construction. LAC 33:III:537 General Condition IV -- ",2023-06-07T00:00:00Z,2025-03-31T00:00:00Z,,,,,,,,,
2018-11-01T00:00:00Z,"Permit authorizing initial construction of the Lincoln Compressor Station. This permit was modified on March 8, 2021 to increase the horsepower of the compressor engines and update emissions calculations.","[{'id': 'u95umt0el10117q2j4dbqvcv5c', 'name': '2019.2.4_Lincoln Compressor Station_R13-3429 Final Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 3306699, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/aprpjkr43h2rfce5trbsd3aekc'}, {'id': 'vnhll1u2s125fd46lrr4k7a5a4', 'name': '2021.3.8_Lincoln Compressor Station_R13-3429C Final Permit and Fact Sheet.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1098879, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/sk4ej5hhfd1eh9jvir1hgk3eq0'}]","{'name': None, 'file_name': '2019.2.4_Lincoln Compressor Station_R13-3429 Final Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/88/76/88768a884b174427875ac52b53f98531.1636753605.pdf'}, {'name': None, 'file_name': '2021.3.8_Lincoln Compressor Station_R13-3429C Final Permit and Fact Sheet.pdf', 'url': 'https://api.oilandgaswatch.org/d/d0/01/d0012e15bb4e40c380b592b15634b7a0.1636985254.pdf'}",2019-02-04T00:00:00Z,Final Issued,True,EIP Test Account,1612,1612,Lottie Mitchell,R13-3429,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:12.730767Z', 'version': 9}","R13-3429A (issued 9/23/2019), R13-3429B (issued 1/23/2020), R13-3429C (issued 3/8/2021), R13-3429 (issued 2/4/2019) -- R13-3429B was an administrative update to change SIC code from 4923 to 1311. R13-3429C would increase horsepower of compressor engines, update storage tank emissions, add vessel cleaning/maintenance emissions, and update the SIC code to 4922 and corresponding NAICS code to 486210. R13-3429D was an administrative update to update the facility name change of the compressor station from “Wetzel Rich 1 Compressor Station” to “Lincoln Compressor Station”. -- ",,,,,71.55,173180.0,21.99,162.11,10.28,0.7,221.69
2016-01-06T00:00:00Z,Permit authorizing initial construction of the South Canton Compressor Station.,"[{'id': 'fgktb6oodl7t976qr0th3vtn28', 'name': '2017.3.21_Antero Midstream South Canton Compresor_R13-3354 Final Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 3069157, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/mti6auhpm51cn55bc8n138h788'}]","{'name': None, 'file_name': '2017.3.21_Antero Midstream South Canton Compresor_R13-3354 Final Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/e8/b3/e8b384dc19ab4fe59b0bcfee0a60200f.1637160697.pdf'}",2017-03-21T00:00:00Z,Final Issued,True,EIP Test Account,1615,1615,Alexandra Shaykevich,R13-3354,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:12.851428Z', 'version': 8}",TV permit issued 1/23/2020. R13-3354A was a Class 1 Admin Update to remove permit language pertaining to alternative operating scenarios and thermal oxidizers. R13-3354B was a Class 1 Admin Update to update Table 1. R13-3354C was a Class 1 admin update that authorized changes SIC code from 4923 to 1311; no emissions increases. Construction commenced 11/14/2017 and was completed 2/16/2018.,,,,,,,,,,,
2013-09-04T00:00:00Z,"This permit authorized initial construction of the Big Lake Fuels G2G Plant. The Louisiana Department of Environmental Quality issued two extensions to begin constructing the facility, first on July 23, 2015 and again on March 15, 2017. The second extension expired on November 23, 2018.","[{'id': 'gnukebkapd30p5tbdpsrtorvo0', 'name': '2014.05.23 Big Lake Fuels G2G PSD-LA-781 Final Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 3096325, 'version': 4, 'url': 'https://us-east-1.storage.xata.sh/f03nt9oekt4htffo16hn7mmj6s'}, {'id': 'r823u350q956pasrctq4bhqpbo', 'name': '2015.7.23_Big Lake Fuels Methanol Plant_1st Construction Extension.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 758293, 'version': 4, 'url': 'https://us-east-1.storage.xata.sh/e5d00h18vp5jh008h7e0slo6h4'}, {'id': 'ng06d8vn451j35jtic9cr4jrl0', 'name': '2017.3.15_Big Lake Fuels Methanol Plant_2nd Construction Extension.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1192544, 'version': 4, 'url': 'https://us-east-1.storage.xata.sh/pgjpnm2or55thdor9lseciggto'}]","{'name': None, 'file_name': '2017.3.15_Big Lake Fuels Methanol Plant_2nd Construction Extension.pdf', 'url': 'https://api.oilandgaswatch.org/d/14/0c/140c841abcab4ea699d31515df12a018.1640014250.pdf'}, {'name': None, 'file_name': '2014.05.23 Big Lake Fuels G2G PSD-LA-781 Final Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/73/25/7325b35ce3b9494e999158fcc9323c6f.1640014252.pdf'}, {'name': None, 'file_name': '2015.7.23_Big Lake Fuels Methanol Plant_1st Construction Extension.pdf', 'url': 'https://api.oilandgaswatch.org/d/44/85/4485dddf36574677a1fd36e9815d7424.1640014247.pdf'}",2014-05-23T00:00:00Z,Void,True,EIP Test Account,1616,1616,Alexandra Shaykevich,PSD-LA-781,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-10-10T17:24:09.80377Z', 'version': 13}","PSD-LA-781 (issued 5/23/2014, extended on 7/23/2015 and 2/6/2017) -- To construct the G2G Plant, a facility that would produce methanol from natural gas and then convert methanol to gasoline.

First extension: app submitted 6/9/2015, issued 7/23/2015, extended to 5/23/2017
Second extension: app submitted 1/25/2017, issued 3/15/2017, extended to 11/23/2018. Permit mod issued in 2019 extended construction date to 10/25/2020 and changed plant design to only include methanol portion of the process.

""The name plate production capacity for the G2G Plant will be approximately 12,500 petroleum barrels per day (bbl/day) of gasoline on an annual average
basis. To achieve this gasoline production, the facility will produce approximately 3,800 metric tons per day (mtpd) of methanol on an annual average basis. The process is expected to produce various by-products, including liquefied petroleum gas (LPG), fuel gas, purge gas, and waste water, which will be utilized in the plant to the maximum extent feasible or commercially viable."" -- ",,,,,,,,,,,
2021-02-11T00:00:00Z,Permit authorizing minor modification of the South Canton Compressor Station.,"[{'id': '0ccbeui24140deptu945loijh8', 'name': '2021.2.18_Antero Midstream South Canton Compressor_R13-3354D Fact Sheet.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 469420, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/agqki51dep16bc8eb5cf0o153c'}, {'id': 'ls26fcqp5140f9vdcdbs6fii58', 'name': '2021.4.13_Antero Midstream South Canton Compressor_R13-3354D Final Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 683489, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/tl2q9r76sh7sjc8oeft3ohich8'}]","{'name': None, 'file_name': '2021.4.13_Antero Midstream South Canton Compressor_R13-3354D Final Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/01/d2/01d274c557c94211a56283bc96a86bcd.1637162018.pdf'}, {'name': None, 'file_name': '2021.2.18_Antero Midstream South Canton Compressor_R13-3354D Fact Sheet.pdf', 'url': 'https://api.oilandgaswatch.org/d/91/ea/91ea393ebb5a4447b9f8c9c21cb5bcfe.1637162027.pdf'}",2021-04-13T00:00:00Z,Final Issued,True,EIP Test Account,1617,1617,Alexandra Shaykevich,R13-3354D,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:13.069316Z', 'version': 9}",Startup notification for modification R13-3354D issued on 05/24/2021 - modification completed on 04/19/2021. Title V permit revision to incorporate changes associated with R13-3354D modification issued on 06/23/2021.,,,,,,,,,,,
